city,product_name,units_in_stock,quantity,discount,category_name,yearquarter,label,unit_price_winsorized,total_price_winsorized
Seattle,Gudbrandsdalsost,26,30,0.15,Dairy Products,1997 Q4,1,36.0,918.0
Seattle,Röd Kaviar,101,15,0.15,Seafood,1997 Q4,1,15.0,191.25
Cunewalde,Uncle Bob's Organic Dried Pears,15,90,0.0,Produce,1997 Q4,1,30.0,1800.0
Cunewalde,Raclette Courdavault,79,25,0.0,Dairy Products,1997 Q4,1,55.0,1375.0
Cunewalde,Outback Lager,15,50,0.0,Beverages,1997 Q4,1,15.0,750.0
Helsinki,Northwoods Cranberry Sauce,6,10,0.0,Condiments,1997 Q4,0,40.0,400.0
Helsinki,Queso Manchego La Pastora,86,4,0.0,Dairy Products,1997 Q4,0,38.0,152.0
Helsinki,Guaraná Fantástica,20,20,0.0,Beverages,1997 Q4,0,5.9,90.0
Seattle,Alice Mutton,0,20,0.0,Meat/Poultry,1997 Q4,0,39.0,780.0
Seattle,Spegesild,95,18,0.0,Seafood,1997 Q4,1,12.0,216.0
I. de Margarita,Teatime Chocolate Biscuits,25,7,0.25,Confections,1997 Q4,1,9.2,48.3
I. de Margarita,Steeleye Stout,20,9,0.25,Beverages,1997 Q4,1,18.0,121.5
I. de Margarita,Escargots de Bourgogne,62,30,0.25,Seafood,1997 Q4,1,13.25,298.125
I. de Margarita,Outback Lager,15,30,0.25,Beverages,1997 Q4,1,15.0,337.5
Graz,Queso Cabrales,22,15,0.0,Dairy Products,1997 Q4,0,21.0,315.0
Graz,Alice Mutton,0,8,0.05,Meat/Poultry,1997 Q4,0,39.0,296.4
Graz,Thüringer Rostbratwurst,0,12,0.05,Meat/Poultry,1997 Q4,0,55.0,1411.206
Graz,Louisiana Fiery Hot Pepper Sauce,76,65,0.05,Condiments,1997 Q4,1,21.05,1299.8374999999999
Graz,Outback Lager,15,8,0.05,Beverages,1997 Q4,0,15.0,114.0
Leipzig,Zaanse koeken,36,12,0.0,Confections,1997 Q4,1,9.5,114.0
Boise,Chai,39,5,0.2,Beverages,1997 Q4,1,18.0,72.0
Boise,Sasquatch Ale,111,12,0.2,Beverages,1997 Q4,1,14.0,134.4
Boise,Scottish Longbreads,6,40,0.2,Confections,1997 Q4,1,12.5,400.0
Boise,Flotemysost,26,60,0.2,Dairy Products,1997 Q4,1,21.5,1032.0
Cork,Raclette Courdavault,79,42,0.15,Dairy Products,1997 Q4,0,55.0,1800.0
Cork,Flotemysost,26,20,0.15,Dairy Products,1997 Q4,1,21.5,365.5
Cork,Lakkalikööri,57,35,0.15,Beverages,1997 Q4,1,18.0,535.5
Berlin,Aniseed Syrup,13,6,0.0,Condiments,1997 Q4,0,10.0,60.0
Berlin,Lakkalikööri,57,15,0.0,Beverages,1997 Q4,1,18.0,270.0
Bräcke,Chang,17,5,0.0,Beverages,1997 Q4,1,19.0,95.0
Bräcke,Raclette Courdavault,79,35,0.0,Dairy Products,1997 Q4,0,55.0,1800.0
Bräcke,Röd Kaviar,101,35,0.0,Seafood,1997 Q4,0,15.0,525.0
Sao Paulo,Chef Anton's Cajun Seasoning,53,6,0.0,Condiments,1997 Q4,0,22.0,132.0
Sao Paulo,Guaraná Fantástica,20,35,0.0,Beverages,1997 Q4,1,5.9,157.5
Sao Paulo,Chocolade,15,24,0.0,Confections,1997 Q4,1,12.75,306.0
San Cristóbal,Gorgonzola Telino,0,20,0.0,Dairy Products,1997 Q4,0,12.5,250.0
San Cristóbal,Mascarpone Fabioli,9,4,0.0,Dairy Products,1997 Q4,1,32.0,128.0
Anchorage,Pavlova,29,20,0.0,Confections,1997 Q4,1,17.45,349.0
Anchorage,Ipoh Coffee,17,24,0.0,Beverages,1997 Q4,0,46.0,1104.0
Anchorage,Raclette Courdavault,79,8,0.0,Dairy Products,1997 Q4,1,55.0,440.0
London,Pâté chinois,115,21,0.0,Meat/Poultry,1997 Q4,1,24.0,504.0
London,Ravioli Angelo,36,40,0.0,Grains/Cereals,1997 Q4,1,19.5,780.0
London,Outback Lager,15,28,0.15,Beverages,1997 Q4,1,15.0,357.0
Portland,Chef Anton's Gumbo Mix,0,4,0.0,Condiments,1997 Q4,0,21.35,85.4
Portland,Inlagd Sill,112,5,0.0,Seafood,1997 Q4,0,19.0,95.0
Campinas,Northwoods Cranberry Sauce,6,40,0.0,Condiments,1997 Q4,0,40.0,1600.0
Campinas,Manjimup Dried Apples,20,28,0.0,Produce,1997 Q4,0,53.0,1484.0
Campinas,Camembert Pierrot,19,10,0.0,Dairy Products,1997 Q4,1,34.0,340.0
Torino,Teatime Chocolate Biscuits,25,5,0.0,Confections,1997 Q4,1,9.2,46.0
Torino,Zaanse koeken,36,5,0.0,Confections,1997 Q4,1,9.5,47.5
Boise,Teatime Chocolate Biscuits,25,12,0.0,Confections,1997 Q4,0,9.2,110.39999999999999
Boise,Jack's New England Clam Chowder,85,42,0.0,Seafood,1997 Q4,0,9.65,405.3
Boise,Perth Pasties,0,120,0.0,Meat/Poultry,1997 Q4,1,32.8,1800.0
Cork,Perth Pasties,0,3,0.05,Meat/Poultry,1997 Q4,1,32.8,93.47999999999999
Cork,Gnocchi di nonna Alice,21,30,0.0,Grains/Cereals,1997 Q4,1,38.0,1140.0
Boise,Ikura,31,18,0.0,Seafood,1997 Q4,1,31.0,558.0
Boise,Gumbär Gummibärchen,15,30,0.0,Confections,1997 Q4,0,31.23,936.9
Boise,Rogede sild,5,110,0.0,Seafood,1997 Q4,1,9.5,1045.0
Boise,Spegesild,95,24,0.0,Seafood,1997 Q4,0,12.0,288.0
Boise,Chang,17,30,0.25,Beverages,1997 Q4,1,19.0,427.5
Boise,Alice Mutton,0,27,0.25,Meat/Poultry,1997 Q4,1,39.0,789.75
Boise,Zaanse koeken,36,50,0.25,Confections,1997 Q4,1,9.5,356.25
Boise,Gnocchi di nonna Alice,21,18,0.25,Grains/Cereals,1997 Q4,1,38.0,513.0
Boise,Escargots de Bourgogne,62,12,0.25,Seafood,1997 Q4,1,13.25,119.25
Marseille,Ikura,31,21,0.0,Seafood,1997 Q4,1,31.0,651.0
Marseille,Flotemysost,26,30,0.0,Dairy Products,1997 Q4,1,21.5,645.0
Buenos Aires,Sir Rodney's Scones,3,5,0.0,Confections,1997 Q4,0,10.0,50.0
Buenos Aires,Manjimup Dried Apples,20,7,0.0,Produce,1997 Q4,1,53.0,371.0
Buenos Aires,Sirop d'érable,113,10,0.0,Condiments,1997 Q4,1,28.5,285.0
München,Sir Rodney's Scones,3,32,0.05,Confections,1997 Q4,1,10.0,304.0
München,Tourtière,21,15,0.0,Meat/Poultry,1997 Q4,0,7.45,111.75
München,Gudbrandsdalsost,26,25,0.05,Dairy Products,1997 Q4,0,36.0,855.0
Brandenburg,Queso Manchego La Pastora,86,36,0.0,Dairy Products,1997 Q4,0,38.0,1368.0
Brandenburg,Pavlova,29,20,0.0,Confections,1997 Q4,1,17.45,349.0
Brandenburg,Inlagd Sill,112,40,0.0,Seafood,1997 Q4,0,19.0,760.0
Brandenburg,Tarte au sucre,17,20,0.0,Confections,1997 Q4,1,49.3,986.0
San Francisco,Carnarvon Tigers,42,12,0.25,Seafood,1997 Q4,1,55.0,562.5
San Francisco,Nord-Ost Matjeshering,10,3,0.25,Seafood,1997 Q4,1,25.89,58.2525
San Francisco,Tourtière,21,40,0.25,Meat/Poultry,1997 Q4,1,7.45,223.5
Rio de Janeiro,Steeleye Stout,20,21,0.0,Beverages,1997 Q4,1,18.0,378.0
Rio de Janeiro,Flotemysost,26,8,0.0,Dairy Products,1997 Q4,0,21.5,172.0
Cunewalde,Gula Malacca,27,50,0.05,Condiments,1997 Q4,1,19.45,923.875
Boise,Chang,17,3,0.0,Beverages,1997 Q4,1,19.0,57.0
Boise,Gorgonzola Telino,0,50,0.0,Dairy Products,1997 Q4,1,12.5,625.0
Boise,Scottish Longbreads,6,45,0.0,Confections,1997 Q4,1,12.5,562.5
Boise,Rhönbräu Klosterbier,125,42,0.0,Beverages,1997 Q4,1,7.75,325.5
Seattle,Gumbär Gummibärchen,15,15,0.0,Confections,1997 Q4,1,31.23,468.45
Montréal,Ikura,31,16,0.0,Seafood,1997 Q4,1,31.0,496.0
Montréal,Sirop d'érable,113,5,0.0,Condiments,1997 Q4,0,28.5,142.5
Sao Paulo,Jack's New England Clam Chowder,85,12,0.0,Seafood,1997 Q4,0,9.65,115.80000000000001
Sao Paulo,Filo Mix,38,4,0.0,Grains/Cereals,1997 Q4,0,7.0,38.6
Sao Paulo,Pâté chinois,115,6,0.0,Meat/Poultry,1997 Q4,0,24.0,144.0
London,Chef Anton's Cajun Seasoning,53,25,0.0,Condiments,1997 Q4,1,22.0,550.0
London,Queso Cabrales,22,5,0.0,Dairy Products,1997 Q4,0,21.0,105.0
Reggio Emilia,Alice Mutton,0,20,0.05,Meat/Poultry,1997 Q4,1,39.0,741.0
Reggio Emilia,Gnocchi di nonna Alice,21,10,0.05,Grains/Cereals,1997 Q4,1,38.0,361.0
Reggio Emilia,Raclette Courdavault,79,10,0.05,Dairy Products,1997 Q4,1,55.0,522.5
Sao Paulo,Nord-Ost Matjeshering,10,15,0.0,Seafood,1997 Q4,1,25.89,388.35
Sao Paulo,Boston Crab Meat,123,6,0.0,Seafood,1997 Q4,0,18.4,110.39999999999999
Sao Paulo,Pâté chinois,115,12,0.0,Meat/Poultry,1997 Q4,0,24.0,288.0
Sao Paulo,Camembert Pierrot,19,15,0.0,Dairy Products,1997 Q4,1,34.0,510.0
I. de Margarita,Chai,39,50,0.0,Beverages,1997 Q4,1,18.0,900.0
I. de Margarita,Sir Rodney's Scones,3,30,0.0,Confections,1997 Q4,1,10.0,300.0
I. de Margarita,Valkoinen suklaa,65,40,0.0,Confections,1997 Q4,1,16.25,650.0
Marseille,Pavlova,29,15,0.05,Confections,1997 Q4,1,17.45,248.6625
Marseille,Gorgonzola Telino,0,3,0.05,Dairy Products,1997 Q4,0,12.5,38.6
Marseille,Louisiana Fiery Hot Pepper Sauce,76,10,0.05,Condiments,1997 Q4,0,21.05,199.975
Bern,Sir Rodney's Scones,3,40,0.05,Confections,1997 Q4,1,10.0,380.0
Bern,Manjimup Dried Apples,20,30,0.05,Produce,1997 Q4,1,53.0,1510.5
Marseille,Lakkalikööri,57,20,0.0,Beverages,1997 Q4,0,18.0,360.0
Luleå,Tofu,35,16,0.0,Produce,1997 Q4,0,23.25,372.0
Luleå,Rössle Sauerkraut,26,20,0.0,Produce,1997 Q4,1,45.6,912.0
Luleå,Filo Mix,38,25,0.0,Grains/Cereals,1997 Q4,1,7.0,175.0
Campinas,Grandma's Boysenberry Spread,120,30,0.0,Condiments,1997 Q4,0,25.0,750.0
Campinas,Nord-Ost Matjeshering,10,15,0.0,Seafood,1997 Q4,1,25.89,388.35
Campinas,Lakkalikööri,57,20,0.0,Beverages,1997 Q4,1,18.0,360.0
San Francisco,Sirop d'érable,113,20,0.1,Condiments,1997 Q4,1,28.5,513.0
San Francisco,Original Frankfurter grüne Soße,32,2,0.1,Condiments,1997 Q4,0,13.0,38.6
Cork,Louisiana Fiery Hot Pepper Sauce,76,40,0.0,Condiments,1997 Q4,1,21.05,842.0
Cork,Rhönbräu Klosterbier,125,20,0.0,Beverages,1997 Q4,1,7.75,155.0
Reims,Konbu,24,4,0.0,Seafood,1997 Q4,0,6.0,38.6
Reims,Jack's New England Clam Chowder,85,12,0.0,Seafood,1997 Q4,0,9.65,115.80000000000001
Paris,Pavlova,29,3,0.0,Confections,1997 Q4,1,17.45,52.349999999999994
Reims,Inlagd Sill,112,6,0.0,Seafood,1997 Q4,0,19.0,114.0
Reims,Filo Mix,38,18,0.0,Grains/Cereals,1997 Q4,0,7.0,126.0
Seattle,Rössle Sauerkraut,26,5,0.2,Produce,1997 Q4,1,45.6,182.4
Seattle,Steeleye Stout,20,35,0.2,Beverages,1997 Q4,1,18.0,504.0
Seattle,Rogede sild,5,40,0.2,Seafood,1997 Q4,1,9.5,304.0
Seattle,Gnocchi di nonna Alice,21,14,0.2,Grains/Cereals,1997 Q4,1,38.0,425.6
London,Chang,17,15,0.2,Beverages,1997 Q4,1,19.0,228.0
Tsawassen,Aniseed Syrup,13,20,0.0,Condiments,1997 Q4,1,10.0,200.0
Tsawassen,Camembert Pierrot,19,50,0.0,Dairy Products,1997 Q4,1,34.0,1700.0
Tsawassen,Mozzarella di Giovanni,14,35,0.0,Dairy Products,1997 Q4,1,34.8,1218.0
London,Spegesild,95,28,0.05,Seafood,1997 Q4,0,12.0,319.2
Århus,Boston Crab Meat,123,50,0.2,Seafood,1997 Q4,1,18.4,736.0
Cunewalde,Carnarvon Tigers,42,24,0.0,Seafood,1997 Q4,1,55.0,1500.0
Cunewalde,Gula Malacca,27,16,0.0,Condiments,1997 Q4,0,19.45,311.2
Cunewalde,Raclette Courdavault,79,45,0.0,Dairy Products,1997 Q4,0,55.0,1800.0
Cunewalde,Mozzarella di Giovanni,14,7,0.0,Dairy Products,1997 Q4,0,34.8,243.59999999999997
Bern,Konbu,24,6,0.0,Seafood,1997 Q4,1,6.0,38.6
Bern,Singaporean Hokkien Fried Mee,26,28,0.0,Grains/Cereals,1997 Q4,1,14.0,392.0
Bern,Tarte au sucre,17,9,0.0,Confections,1997 Q4,0,49.3,443.7
Bern,Gudbrandsdalsost,26,40,0.0,Dairy Products,1997 Q4,0,36.0,1440.0
Salzburg,Gorgonzola Telino,0,8,0.0,Dairy Products,1997 Q4,0,12.5,100.0
Salzburg,Jack's New England Clam Chowder,85,35,0.0,Seafood,1997 Q4,0,9.65,337.75
Salzburg,Vegie-spread,24,9,0.0,Condiments,1997 Q4,1,43.9,395.09999999999997
Salzburg,Gudbrandsdalsost,26,30,0.0,Dairy Products,1997 Q4,1,36.0,1080.0
Boise,Tunnbröd,61,44,0.0,Grains/Cereals,1997 Q4,1,9.0,396.0
Boise,Boston Crab Meat,123,40,0.0,Seafood,1997 Q4,0,18.4,736.0
Boise,Gnocchi di nonna Alice,21,28,0.0,Grains/Cereals,1997 Q4,0,38.0,1064.0
Cowes,Gnocchi di nonna Alice,21,15,0.0,Grains/Cereals,1997 Q4,0,38.0,570.0
Cowes,Raclette Courdavault,79,6,0.0,Dairy Products,1997 Q4,1,55.0,330.0
Cowes,Lakkalikööri,57,10,0.0,Beverages,1997 Q4,0,18.0,180.0
Oulu,Tofu,35,5,0.15,Produce,1997 Q4,1,23.25,98.8125
Oulu,Rogede sild,5,40,0.15,Seafood,1997 Q4,1,9.5,323.0
Oulu,Raclette Courdavault,79,25,0.15,Dairy Products,1997 Q4,1,55.0,1168.75
Genève,Gumbär Gummibärchen,15,12,0.1,Confections,1997 Q4,1,31.23,337.284
Genève,Nord-Ost Matjeshering,10,30,0.0,Seafood,1997 Q4,0,25.89,776.7
Genève,Valkoinen suklaa,65,20,0.1,Confections,1997 Q4,1,16.25,292.5
Genève,Röd Kaviar,101,15,0.0,Seafood,1997 Q4,0,15.0,225.0
London,Chai,39,8,0.0,Beverages,1997 Q4,1,18.0,144.0
London,Gudbrandsdalsost,26,3,0.0,Dairy Products,1997 Q4,1,36.0,108.0
Torino,Rogede sild,5,4,0.0,Seafood,1997 Q4,1,9.5,38.6
Torino,Longlife Tofu,4,5,0.0,Produce,1997 Q4,0,10.0,50.0
Bergamo,Boston Crab Meat,123,3,0.0,Seafood,1997 Q4,0,18.4,55.199999999999996
Marseille,Zaanse koeken,36,30,0.25,Confections,1997 Q4,1,9.5,213.75
Marseille,Gnocchi di nonna Alice,21,30,0.25,Grains/Cereals,1997 Q4,1,38.0,855.0
Marseille,Ravioli Angelo,36,14,0.25,Grains/Cereals,1997 Q4,1,19.5,204.75
Marseille,Gudbrandsdalsost,26,25,0.25,Dairy Products,1997 Q4,1,36.0,675.0
Lander,Carnarvon Tigers,42,21,0.2,Seafood,1997 Q4,1,55.0,1050.0
Lander,Inlagd Sill,112,20,0.2,Seafood,1997 Q4,1,19.0,304.0
Lander,Scottish Longbreads,6,6,0.2,Confections,1997 Q4,1,12.5,60.0
Lander,Gudbrandsdalsost,26,20,0.2,Dairy Products,1997 Q4,1,36.0,576.0
Boise,Sasquatch Ale,111,30,0.0,Beverages,1997 Q4,0,14.0,420.0
Boise,Raclette Courdavault,79,7,0.0,Dairy Products,1997 Q4,1,55.0,385.0
Boise,Tarte au sucre,17,30,0.0,Confections,1997 Q4,0,49.3,1479.0
Boise,Wimmers gute Semmelknödel,22,24,0.0,Grains/Cereals,1997 Q4,0,33.25,798.0
Genève,Gumbär Gummibärchen,15,20,0.0,Confections,1997 Q4,0,31.23,624.6
Genève,Filo Mix,38,60,0.0,Grains/Cereals,1997 Q4,1,7.0,420.0
Genève,Outback Lager,15,40,0.0,Beverages,1997 Q4,0,15.0,600.0
México D.F.,Mascarpone Fabioli,9,10,0.0,Dairy Products,1997 Q4,1,32.0,320.0
Bruxelles,NuNuCa Nuß-Nougat-Creme,76,12,0.25,Confections,1997 Q4,1,14.0,126.0
Bruxelles,Schoggi Schokolade,49,40,0.0,Confections,1997 Q4,0,43.9,1756.0
Bruxelles,Ipoh Coffee,17,30,0.25,Beverages,1997 Q4,1,46.0,1035.0
Albuquerque,NuNuCa Nuß-Nougat-Creme,76,35,0.25,Confections,1997 Q4,1,14.0,367.5
Albuquerque,Rhönbräu Klosterbier,125,18,0.0,Beverages,1997 Q4,0,7.75,139.5
Bräcke,Chartreuse verte,69,16,0.0,Beverages,1997 Q4,0,18.0,288.0
Bräcke,Zaanse koeken,36,30,0.0,Confections,1997 Q4,0,9.5,285.0
Bräcke,Manjimup Dried Apples,20,28,0.0,Produce,1997 Q4,0,53.0,1484.0
Bräcke,Gnocchi di nonna Alice,21,60,0.0,Grains/Cereals,1997 Q4,0,38.0,1800.0
Lille,Sir Rodney's Scones,3,40,0.0,Confections,1997 Q4,0,10.0,400.0
Lille,Gustaf's Knäckebröd,104,6,0.0,Grains/Cereals,1997 Q4,0,21.0,126.0
Lille,Guaraná Fantástica,20,20,0.0,Beverages,1997 Q4,0,5.9,90.0
Graz,Aniseed Syrup,13,20,0.1,Condiments,1997 Q4,1,10.0,180.0
Graz,Chartreuse verte,69,130,0.1,Beverages,1997 Q4,1,18.0,1800.0
Cunewalde,Louisiana Fiery Hot Pepper Sauce,76,80,0.1,Condiments,1997 Q4,1,21.05,1515.6000000000001
Köln,Chang,17,40,0.0,Beverages,1997 Q4,0,19.0,760.0
Köln,Uncle Bob's Organic Dried Pears,15,35,0.0,Produce,1997 Q4,0,30.0,1050.0
Köln,Scottish Longbreads,6,40,0.0,Confections,1997 Q4,0,12.5,500.0
Charleroi,Singaporean Hokkien Fried Mee,26,2,0.0,Grains/Cereals,1997 Q4,1,14.0,38.6
London,Gustaf's Knäckebröd,104,4,0.0,Grains/Cereals,1997 Q4,0,21.0,84.0
London,Gorgonzola Telino,0,50,0.0,Dairy Products,1997 Q4,1,12.5,625.0
London,Camembert Pierrot,19,15,0.0,Dairy Products,1997 Q4,1,34.0,510.0
London,Flotemysost,26,12,0.0,Dairy Products,1997 Q4,0,21.5,258.0
Århus,Jack's New England Clam Chowder,85,30,0.05,Seafood,1997 Q4,1,9.65,275.025
Århus,Filo Mix,38,15,0.05,Grains/Cereals,1997 Q4,0,7.0,99.75
Århus,Sirop d'érable,113,20,0.0,Condiments,1997 Q4,1,28.5,570.0
Århus,Tarte au sucre,17,15,0.0,Confections,1997 Q4,0,49.3,739.5
Rio de Janeiro,Queso Cabrales,22,15,0.25,Dairy Products,1997 Q4,1,21.0,236.25
Graz,Flotemysost,26,16,0.0,Dairy Products,1997 Q4,0,21.5,344.0
Frankfurt a.M.,Thüringer Rostbratwurst,0,18,0.0,Meat/Poultry,1997 Q4,0,55.0,1800.0
Frankfurt a.M.,Raclette Courdavault,79,25,0.0,Dairy Products,1997 Q4,1,55.0,1375.0
Graz,Alice Mutton,0,33,0.0,Meat/Poultry,1997 Q4,1,39.0,1287.0
Graz,Gorgonzola Telino,0,70,0.2,Dairy Products,1997 Q4,1,12.5,700.0
Graz,Rhönbräu Klosterbier,125,7,0.2,Beverages,1997 Q4,0,7.75,43.400000000000006
Bräcke,Gorgonzola Telino,0,2,0.25,Dairy Products,1997 Q4,0,12.5,38.6
Bräcke,Louisiana Hot Spiced Okra,4,50,0.0,Condiments,1997 Q4,1,17.0,850.0
Butte,Ikura,31,6,0.0,Seafood,1997 Q4,0,31.0,186.0
Butte,Laughing Lumberjack Lager,52,3,0.0,Beverages,1997 Q4,1,14.0,42.0
Graz,Gorgonzola Telino,0,16,0.05,Dairy Products,1997 Q4,1,12.5,190.0
Graz,Singaporean Hokkien Fried Mee,26,12,0.05,Grains/Cereals,1997 Q4,0,14.0,159.6
Graz,Rogede sild,5,27,0.05,Seafood,1997 Q4,1,9.5,243.67499999999998
Graz,Manjimup Dried Apples,20,120,0.05,Produce,1997 Q4,1,53.0,1800.0
Campinas,Singaporean Hokkien Fried Mee,26,20,0.2,Grains/Cereals,1997 Q4,1,14.0,224.0
Luleå,Jack's New England Clam Chowder,85,10,0.0,Seafood,1997 Q4,1,9.65,96.5
Leipzig,Pavlova,29,20,0.0,Confections,1997 Q4,1,17.45,349.0
Leipzig,Tarte au sucre,17,20,0.0,Confections,1997 Q4,1,49.3,986.0
Barquisimeto,Outback Lager,15,35,0.0,Beverages,1997 Q4,0,15.0,525.0
Barquisimeto,Original Frankfurter grüne Soße,32,15,0.0,Condiments,1997 Q4,1,13.0,195.0
Oulu,Tourtière,21,3,0.2,Meat/Poultry,1997 Q4,0,7.45,38.6
Oulu,Gnocchi di nonna Alice,21,20,0.2,Grains/Cereals,1997 Q4,1,38.0,608.0
Oulu,Longlife Tofu,4,35,0.0,Produce,1997 Q4,0,10.0,350.0
Buenos Aires,Gorgonzola Telino,0,1,0.0,Dairy Products,1997 Q4,0,12.5,38.6
Rio de Janeiro,Gorgonzola Telino,0,10,0.0,Dairy Products,1997 Q4,0,12.5,125.0
Rio de Janeiro,Côte de Blaye,17,5,0.0,Beverages,1997 Q4,0,55.0,1317.5
Bergamo,Inlagd Sill,112,30,0.0,Seafood,1997 Q4,0,19.0,570.0
Bergamo,Chartreuse verte,69,2,0.15,Beverages,1997 Q4,1,18.0,38.6
Bergamo,Mozzarella di Giovanni,14,30,0.15,Dairy Products,1997 Q4,1,34.8,887.4
Caracas,Ikura,31,10,0.0,Seafood,1997 Q4,1,31.0,310.0
Caracas,Rhönbräu Klosterbier,125,10,0.0,Beverages,1997 Q4,0,7.75,77.5
Sao Paulo,Northwoods Cranberry Sauce,6,30,0.2,Condiments,1997 Q4,1,40.0,960.0
Sao Paulo,Nord-Ost Matjeshering,10,15,0.2,Seafood,1997 Q4,1,25.89,310.68000000000006
Sao Paulo,Rhönbräu Klosterbier,125,42,0.2,Beverages,1997 Q4,1,7.75,260.40000000000003
Toulouse,Chang,17,15,0.05,Beverages,1997 Q4,1,19.0,270.75
Toulouse,Thüringer Rostbratwurst,0,20,0.05,Meat/Poultry,1997 Q4,0,55.0,1800.0
Cunewalde,Teatime Chocolate Biscuits,25,50,0.05,Confections,1997 Q4,0,9.2,436.99999999999994
Cunewalde,Rhönbräu Klosterbier,125,40,0.05,Beverages,1997 Q4,1,7.75,294.5
Lille,Carnarvon Tigers,42,30,0.0,Seafood,1997 Q4,0,55.0,1800.0
Lille,Steeleye Stout,20,15,0.0,Beverages,1997 Q4,1,18.0,270.0
Lille,Vegie-spread,24,30,0.0,Condiments,1997 Q4,1,43.9,1317.0
Lille,Scottish Longbreads,6,18,0.0,Confections,1997 Q4,0,12.5,225.0
Campinas,Uncle Bob's Organic Dried Pears,15,3,0.15,Produce,1997 Q4,1,30.0,76.5
Campinas,Gnocchi di nonna Alice,21,20,0.15,Grains/Cereals,1997 Q4,1,38.0,646.0
München,Thüringer Rostbratwurst,0,14,0.05,Meat/Poultry,1997 Q4,0,55.0,1646.4070000000002
München,Jack's New England Clam Chowder,85,20,0.05,Seafood,1997 Q4,1,9.65,183.35
Warszawa,Chang,17,10,0.0,Beverages,1997 Q4,0,19.0,190.0
Warszawa,Tourtière,21,3,0.0,Meat/Poultry,1997 Q4,0,7.45,38.6
Warszawa,Scottish Longbreads,6,15,0.0,Confections,1997 Q4,1,12.5,187.5
London,Jack's New England Clam Chowder,85,14,0.0,Seafood,1997 Q4,0,9.65,135.1
London,Filo Mix,38,8,0.0,Grains/Cereals,1997 Q4,0,7.0,56.0
Rio de Janeiro,Tofu,35,15,0.2,Produce,1997 Q4,1,23.25,279.0
Rio de Janeiro,Tourtière,21,6,0.2,Meat/Poultry,1997 Q4,1,7.45,38.6
Graz,Pavlova,29,65,0.0,Confections,1997 Q4,0,17.45,1134.25
Graz,Alice Mutton,0,35,0.25,Meat/Poultry,1997 Q4,1,39.0,1023.75
San Cristóbal,Gumbär Gummibärchen,15,21,0.2,Confections,1997 Q4,1,31.23,524.6640000000001
San Cristóbal,Gula Malacca,27,10,0.0,Condiments,1997 Q4,0,19.45,194.5
San Cristóbal,Wimmers gute Semmelknödel,22,35,0.2,Grains/Cereals,1997 Q4,1,33.25,931.0
San Cristóbal,Gudbrandsdalsost,26,24,0.2,Dairy Products,1997 Q4,1,36.0,691.2
Aachen,Queso Cabrales,22,20,0.0,Dairy Products,1997 Q4,0,21.0,420.0
Cowes,Tarte au sucre,17,2,0.0,Confections,1997 Q4,1,49.3,98.6
Cowes,Mozzarella di Giovanni,14,10,0.0,Dairy Products,1997 Q4,1,34.8,348.0
Brandenburg,Konbu,24,20,0.15,Seafood,1997 Q4,0,6.0,102.0
Brandenburg,Guaraná Fantástica,20,20,0.15,Beverages,1997 Q4,0,5.9,76.5
Brandenburg,Raclette Courdavault,79,25,0.0,Dairy Products,1997 Q4,1,55.0,1375.0
London,Queso Cabrales,22,50,0.1,Dairy Products,1997 Q4,1,21.0,945.0
London,Manjimup Dried Apples,20,10,0.1,Produce,1997 Q4,0,53.0,477.0
London,Tourtière,21,7,0.1,Meat/Poultry,1997 Q4,1,7.45,46.935
Madrid,Alice Mutton,0,40,0.25,Meat/Poultry,1997 Q4,1,39.0,1170.0
Madrid,Thüringer Rostbratwurst,0,20,0.25,Meat/Poultry,1997 Q4,0,55.0,1800.0
Kobenhavn,Nord-Ost Matjeshering,10,25,0.25,Seafood,1997 Q4,1,25.89,485.4375
Kobenhavn,Manjimup Dried Apples,20,30,0.25,Produce,1997 Q4,1,53.0,1192.5
Kobenhavn,Pâté chinois,115,60,0.25,Meat/Poultry,1997 Q4,1,24.0,1080.0
Kobenhavn,Tarte au sucre,17,5,0.25,Confections,1997 Q4,1,49.3,184.875
Resende,Teatime Chocolate Biscuits,25,24,0.05,Confections,1997 Q4,1,9.2,209.75999999999996
Resende,NuNuCa Nuß-Nougat-Creme,76,15,0.05,Confections,1997 Q4,1,14.0,199.5
Resende,Raclette Courdavault,79,15,0.05,Dairy Products,1997 Q4,0,55.0,783.75
London,Ikura,31,36,0.0,Seafood,1997 Q4,0,31.0,1116.0
London,Rössle Sauerkraut,26,24,0.0,Produce,1997 Q4,0,45.6,1094.4
London,Maxilaku,10,4,0.15,Confections,1997 Q4,1,20.0,68.0
Portland,Sasquatch Ale,111,10,0.0,Beverages,1997 Q4,0,14.0,140.0
Portland,Côte de Blaye,17,10,0.0,Beverages,1997 Q4,0,55.0,1800.0
Lyon,Chang,17,20,0.25,Beverages,1997 Q4,1,19.0,285.0
Lyon,Louisiana Fiery Hot Pepper Sauce,76,2,0.0,Condiments,1997 Q4,0,21.05,42.1
Lyon,Longlife Tofu,4,15,0.25,Produce,1997 Q4,1,10.0,112.5
Torino,Boston Crab Meat,123,1,0.0,Seafood,1997 Q4,0,18.4,38.6
Anchorage,Gnocchi di nonna Alice,21,20,0.15,Grains/Cereals,1998 Q1,1,38.0,646.0
